BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,MORTDUE_missing_values_flag,VALUE_missing_values_flag,REASON_missing_values_flag,JOB_missing_values_flag,YOJ_missing_values_flag,DEROG_missing_values_flag,DELINQ_missing_values_flag,CLAGE_missing_values_flag,NINQ_missing_values_flag,CLNO_missing_values_flag,DEBTINC_missing_values_flag
0,13900.0,65019.0,40881.0,HomeImp,Other,0.0,0.0,0.0,297.9070847,1.0,8.0,25.940710954,True,False,False,False,False,False,False,False,False,False,False
0,13900.0,84427.0,114209.0,HomeImp,ProfExe,12.0,0.0,0.0,180.18742244,0.0,27.0,33.351870253,False,False,False,False,False,False,False,False,False,False,False
1,13900.0,144263.0,167164.0,DebtCon,ProfExe,8.0,0.0,0.0,111.58860329,5.0,38.0,53.79780451199999,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,95351.0,117381.0,DebtCon,Office,12.0,0.0,0.0,210.20212954,0.0,11.0,41.011001372,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,71425.0,81012.0,DebtCon,Other,2.0,0.0,0.0,242.94051409,2.0,26.0,32.175036059,False,False,False,False,False,False,False,False,False,False,False
1,13900.0,51653.0,85578.0,DebtCon,Other,13.0,0.0,0.0,90.273079432,0.0,7.0,41.693377223,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,80836.0,93912.0,DebtCon,Other,5.0,0.0,0.0,69.268409144,0.0,20.0,23.916346606,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,127259.0,194233.0,HomeImp,Office,1.0,0.0,0.0,341.64350174,0.0,16.0,40.107659088,False,False,False,False,False,False,False,False,False,False,False
1,13900.0,103030.0,114131.0,DebtCon,Mgr,3.0,0.0,0.0,173.46666667,0.0,0.0,38.394222444,False,False,False,False,False,False,False,True,False,False,False
1,13900.0,65019.0,80868.0,DebtCon,ProfExe,18.0,0.0,0.0,278.30142446,1.0,7.0,43.313200229,True,False,False,False,False,False,False,False,False,False,False
0,13900.0,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0,145.79410614,0.0,22.0,40.114411439,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,88746.0,108160.0,HomeImp,Mgr,9.0,0.0,0.0,234.94895108,0.0,25.0,30.951437369,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,77007.0,96718.0,DebtCon,ProfExe,8.0,0.0,0.0,183.60866723,0.0,30.0,26.431314522,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,50415.0,68166.0,DebtCon,Other,10.0,0.0,0.0,235.68096702,0.0,17.0,33.770037533,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,48110.0,63601.0,DebtCon,ProfExe,5.0,0.0,0.0,153.73539865,1.0,12.0,29.964687389,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,63831.0,81378.0,DebtCon,Other,9.0,0.0,0.0,173.46666667,1.0,20.0,24.371050483,False,False,False,True,False,True,True,True,True,True,False
0,13900.0,65019.0,27779.0,DebtCon,Other,12.0,0.0,0.0,95.94866523,1.0,9.0,34.166345197,True,False,False,False,False,True,True,False,False,False,False
0,13900.0,47741.0,69111.0,DebtCon,Other,2.0,0.0,0.0,254.25961308,0.0,21.0,28.885618182,False,False,False,False,False,False,False,False,False,False,False
0,13900.0,33403.0,69878.0,DebtCon,ProfExe,8.0,0.0,0.0,259.81328323,1.0,16.0,23.735216156,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,99652.0,113012.0,DebtCon,Office,17.0,0.0,0.0,255.96142794,0.0,16.0,35.453810357,False,False,True,False,False,False,False,False,False,False,False
0,14000.0,51721.0,61193.0,DebtCon,Other,0.0,0.0,0.0,186.99935879,2.0,12.0,25.81001106,False,False,False,False,False,False,False,False,False,False,False
1,14000.0,65019.0,28992.0,HomeImp,Other,7.0,0.0,0.0,342.06666667,2.0,14.0,34.818261819,True,False,False,False,True,False,False,False,False,False,True
0,14000.0,65019.0,89235.5,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,25.689710943,True,True,True,True,True,True,True,True,True,True,False
0,14000.0,92583.0,114379.0,DebtCon,Other,10.0,0.0,0.0,169.44834174,0.0,27.0,34.130768601,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,37019.0,57125.0,DebtCon,Other,7.0,0.0,0.0,69.823553128,0.0,15.0,41.637058771,False,False,False,False,True,False,False,False,False,False,False
0,14000.0,65019.0,58407.0,DebtCon,Other,8.0,0.0,0.0,107.53333333,0.0,15.0,34.818261819,True,False,True,True,False,False,False,False,False,False,True
0,14000.0,83645.0,101615.0,HomeImp,ProfExe,5.0,0.0,0.0,116.33768431,0.0,26.0,28.296734839,False,False,False,False,False,False,False,False,False,False,False
1,14000.0,67881.0,93390.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,False,False,False,True,True,True,True,True,True,True,True
1,14000.0,65019.0,42500.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,34.818261819,True,False,False,False,True,True,True,True,True,True,True
0,14000.0,62000.0,88500.0,HomeImp,Office,9.0,0.0,0.0,107.36666667,0.0,11.0,34.818261819,False,False,False,False,False,True,True,False,False,False,True
0,14000.0,27872.0,48125.0,HomeImp,Other,10.0,0.0,0.0,115.6,1.0,10.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14000.0,42767.0,60950.0,DebtCon,Other,7.0,0.0,0.0,117.66666667,3.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14000.0,92739.0,125000.0,DebtCon,Mgr,6.0,0.0,0.0,248.6,3.0,42.0,34.818261819,False,False,False,False,False,True,True,False,False,False,True
0,14000.0,32000.0,48500.0,DebtCon,ProfExe,4.0,0.0,0.0,255.66666667,1.0,35.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14000.0,42000.0,60000.0,DebtCon,Mgr,27.0,0.0,0.0,281.06666667,1.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,14000.0,64000.0,78000.0,DebtCon,ProfExe,7.4,0.0,0.0,174.43333333,0.0,20.0,34.818261819,False,False,True,False,False,False,False,False,False,False,True
1,14000.0,65000.0,89235.5,DebtCon,Other,23.0,0.0,0.0,109.56666667,1.0,15.0,34.818261819,False,True,True,False,False,False,False,False,False,False,True
1,14000.0,139000.0,159000.0,DebtCon,Mgr,13.0,0.0,0.0,171.43333333,1.0,32.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,14000.0,85200.0,89235.5,HomeImp,Other,8.0,0.0,0.0,188.66666667,4.0,17.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,14000.0,46400.0,89235.5,DebtCon,Other,18.0,0.0,0.0,145.06666667,1.0,14.0,34.818261819,False,True,False,False,False,False,False,False,False,False,True
1,14000.0,49207.0,70525.0,DebtCon,Office,3.0,0.0,0.0,205.96666667,2.0,42.5,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14000.0,46541.0,64338.0,DebtCon,Other,0.0,0.0,0.0,204.40944332,1.0,12.0,28.364798507,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,59736.0,97411.0,DebtCon,ProfExe,7.0,0.0,0.0,200.15536564,1.0,19.0,20.116982025,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,63451.0,105702.0,HomeImp,ProfExe,8.0,0.0,0.0,257.22632505,1.0,12.0,33.903063818,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,50890.0,68722.0,DebtCon,Other,8.0,0.0,0.0,135.76848539,2.0,42.5,29.448045527,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,73062.0,88783.0,DebtCon,Other,6.0,0.0,0.0,211.10255212,2.0,18.0,42.254580037,False,False,False,False,False,False,False,False,False,False,False
0,14000.0,43173.0,65985.0,HomeImp,ProfExe,5.0,0.0,0.0,215.98589471,3.0,18.0,37.148691731,False,False,False,False,False,False,False,False,False,False,False
1,14000.0,65019.0,89235.5,HomeImp,Other,17.0,0.0,0.0,184.61319091,0.0,12.0,18.194280421,True,True,False,False,False,False,False,False,False,False,False
0,14100.0,98856.0,143292.0,HomeImp,ProfExe,13.0,0.0,0.0,105.77172611,4.0,21.0,37.458280401,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,79345.0,135554.0,DebtCon,ProfExe,15.0,0.0,0.0,301.56399129,0.0,19.0,29.17813328,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,36309.0,53321.0,HomeImp,Other,8.0,0.0,0.0,110.20635054,1.0,10.0,19.187914011,False,False,False,False,False,False,False,False,False,False,False
1,14100.0,52302.0,63589.0,HomeImp,ProfExe,6.0,0.0,0.0,130.34246718,4.0,8.0,34.792831648,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,59402.0,91057.0,DebtCon,ProfExe,8.0,0.0,0.0,194.63461729,0.0,20.0,22.023264648,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,54081.0,68577.0,DebtCon,Other,8.0,0.0,0.0,237.68227828,0.0,17.0,33.089017513,False,False,False,False,False,False,False,False,False,False,False
1,14100.0,43927.0,60000.0,DebtCon,Other,0.0,0.0,0.0,0.0,5.0,8.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14100.0,51723.0,77207.0,DebtCon,ProfExe,21.0,0.0,0.0,199.53304804,0.0,15.0,25.092147219,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,81894.0,98285.0,DebtCon,Mgr,6.0,0.0,0.0,151.4710746,1.0,26.0,42.282137884,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,86730.0,117667.0,DebtCon,ProfExe,1.0,0.0,0.0,134.3555745,0.0,34.0,31.98051047,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,86996.0,108452.0,HomeImp,Other,19.0,0.0,0.0,134.99325176,4.0,24.0,29.778946076,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,49927.0,67761.0,DebtCon,Mgr,26.0,0.0,0.0,276.54991315,1.0,16.0,36.599391114,False,False,False,False,False,False,False,False,False,False,False
0,14100.0,65994.0,80037.0,DebtCon,Other,8.0,0.0,0.0,173.46666667,1.0,20.0,27.735204056,False,False,False,True,False,True,True,True,True,True,False
1,14100.0,61036.0,84979.0,HomeImp,Mgr,1.0,0.0,0.0,174.5911708,2.0,23.0,50.276214936,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,102512.0,128657.0,HomeImp,ProfExe,8.0,0.0,0.0,178.33902633,3.0,32.0,27.541140882,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,84718.0,103804.0,HomeImp,Other,21.0,0.0,0.0,123.66357507,4.0,23.0,30.635348147,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,34558.0,40754.0,HomeImp,Other,8.0,0.0,0.0,76.431213214,2.0,11.0,31.041183878,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,65019.0,31671.0,DebtCon,Other,13.0,0.0,0.0,82.99126514,2.0,8.0,33.215104024,True,False,False,False,False,True,True,False,False,False,False
0,14200.0,94696.0,121528.0,DebtCon,Office,10.0,0.0,0.0,209.05180452,0.0,12.0,39.64882408,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,44412.0,72946.0,DebtCon,ProfExe,19.0,0.0,0.0,196.1321341,0.0,15.0,23.773201872,False,False,False,False,False,False,False,False,False,False,False
1,14200.0,68750.0,88627.0,DebtCon,Other,10.0,0.0,0.0,219.67280084,0.0,32.0,34.639961398,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,46320.0,62044.0,DebtCon,Other,6.0,0.0,0.0,106.98389551,2.0,42.5,29.057908417,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,73533.0,88924.0,DebtCon,Mgr,21.0,0.0,0.0,232.35332303,5.0,23.0,36.470707024,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,71979.0,86443.0,DebtCon,Other,2.0,0.0,0.0,238.26434622,3.0,25.0,32.13676623,False,False,False,False,False,False,False,False,False,False,False
1,14200.0,100663.0,122021.0,DebtCon,ProfExe,0.0,0.0,0.0,139.98397675,0.0,20.0,43.797459562,False,False,False,False,False,False,False,False,False,False,False
1,14200.0,65019.0,49060.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,24.701641997,True,False,False,False,True,True,True,True,True,True,False
0,14200.0,100664.0,129166.0,DebtCon,Mgr,4.0,0.0,0.0,255.68764844,2.0,41.0,38.746759787,False,False,False,False,False,True,True,False,False,False,False
0,14200.0,64235.0,76965.0,DebtCon,Other,9.0,0.0,0.0,173.46666667,1.0,20.0,24.835957923,False,False,False,True,False,True,True,True,True,True,False
0,14200.0,60570.0,74648.0,DebtCon,ProfExe,2.0,0.0,0.0,137.84110526,2.0,35.0,40.289761298,False,False,False,False,False,False,False,False,False,False,False
0,14200.0,102789.0,123691.0,DebtCon,Other,3.0,0.0,0.0,127.06000805,1.0,26.0,31.338764479,False,False,False,True,False,False,False,False,False,False,False
0,14200.0,83231.0,99400.0,HomeImp,ProfExe,6.0,0.0,0.0,130.16751478,1.0,26.0,27.172964706,False,False,False,False,False,False,False,False,False,False,False
1,14300.0,52260.0,73000.0,DebtCon,Mgr,0.6,0.0,0.0,62.9,0.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14300.0,43826.0,70517.0,DebtCon,Other,0.0,0.0,0.0,260.08494491,0.0,20.0,28.839933481,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,85631.0,100000.0,HomeImp,Other,20.0,0.0,0.0,144.99929699,3.0,23.0,30.130636379,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,19111.0,49794.0,HomeImp,Office,23.0,0.0,0.0,262.30674029,0.0,19.0,30.933678393,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,67018.0,81805.0,DebtCon,Other,1.0,0.0,0.0,253.59245092,3.0,25.0,30.686218746,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,65019.0,63319.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,0.0,0.0,14.345367488000003,True,False,True,True,False,False,False,True,False,False,False
0,14300.0,111623.0,127049.0,DebtCon,Other,2.0,0.0,0.0,145.10187268,1.0,26.0,34.429631976,False,False,False,True,False,False,False,False,False,False,False
0,14300.0,60811.0,89324.0,DebtCon,ProfExe,8.0,0.0,0.0,205.6830398,0.0,20.0,20.989811835,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,45615.0,80818.0,DebtCon,Mgr,4.0,0.0,0.0,115.13688503,0.0,9.0,28.738343193,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,81000.0,100000.0,DebtCon,Office,28.0,0.0,0.0,333.83333333,2.0,42.5,34.818261819,False,False,False,False,False,True,False,False,False,False,True
0,14300.0,21828.0,38000.0,DebtCon,Mgr,17.0,0.0,0.0,103.5,1.0,17.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,14300.0,37000.0,54000.0,DebtCon,Other,0.0,0.0,0.0,320.63333333,2.0,26.0,34.818261819,False,False,False,True,False,False,False,False,False,False,True
0,14300.0,33261.0,41835.0,DebtCon,Other,9.0,0.0,0.0,155.14316084,5.0,28.0,40.50295999,False,False,False,False,False,True,False,False,False,False,False
0,14300.0,93989.0,117410.0,DebtCon,Office,10.0,0.0,0.0,220.89922098,0.0,12.0,39.877500773,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,85478.0,113372.0,DebtCon,ProfExe,9.0,0.0,0.0,190.75304367,1.0,36.0,40.778142317,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,65019.0,41870.0,HomeImp,Other,0.0,0.0,0.0,314.4683435,0.0,8.0,27.608918922,True,False,False,False,False,False,False,False,False,False,False
0,14300.0,65019.0,29115.0,DebtCon,Other,14.0,0.0,0.0,82.066405167,2.0,7.0,32.76978633,True,False,False,False,False,True,True,False,False,False,False
0,14300.0,94062.0,102052.0,DebtCon,Sales,14.0,0.0,0.0,133.37810853,1.0,17.0,35.716612111,False,False,False,False,False,True,False,False,False,False,False
0,14300.0,80299.0,123339.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,35.311170918,False,False,True,True,True,True,True,True,True,True,False
0,14300.0,31607.0,70118.0,DebtCon,ProfExe,6.0,0.0,0.0,255.71956727,0.0,15.0,23.062913802,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,52608.0,76936.0,DebtCon,Other,0.0,0.0,0.0,217.27719188,0.0,9.0,34.095384038,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,70322.0,88626.0,DebtCon,Other,3.0,0.0,0.0,244.83986415,2.0,26.0,32.647541118,False,False,False,False,False,False,False,False,False,False,False
0,14300.0,89984.0,121189.0,HomeImp,Mgr,4.0,0.0,0.0,137.59782329,0.0,25.0,41.613325222,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,64500.0,83000.0,DebtCon,Other,10.0,0.0,0.0,83.2,3.0,11.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14400.0,34291.0,68444.0,DebtCon,ProfExe,6.0,0.0,0.0,262.07916362,1.0,15.0,21.981066452,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,0.0,285.20006197,1.0,18.0,28.171651103,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,63671.0,70982.0,DebtCon,ProfExe,0.0,0.0,0.0,169.34664702,1.0,34.0,42.791632518,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,65019.0,69712.0,DebtCon,Other,0.0,0.0,0.0,173.46666667,0.0,0.0,14.345367488000003,True,False,True,True,False,False,False,True,False,False,False
0,14400.0,20996.0,41987.0,DebtCon,Mgr,9.0,0.0,0.0,120.95551442,0.0,10.0,21.11871262,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,32683.0,48467.0,HomeImp,Other,11.0,0.0,0.0,114.41203294,0.0,10.0,21.46972396,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,46955.0,67304.0,DebtCon,Other,2.0,0.0,0.0,171.6224654,0.0,13.0,36.555188948,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,61121.0,88844.0,HomeImp,Other,7.0,0.0,0.0,295.79211095,0.0,20.0,30.303766952,False,False,False,False,True,False,False,False,False,False,False
0,14400.0,78965.0,90729.0,DebtCon,Mgr,4.0,0.0,0.0,132.6602719,2.0,26.0,39.686959105,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,89605.0,106290.0,HomeImp,Other,20.0,0.0,0.0,121.74760077,4.0,24.0,29.30354901,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,45516.0,63924.0,DebtCon,Other,7.0,0.0,0.0,109.33079808,1.0,19.0,40.871987202,False,False,False,False,True,False,False,False,False,False,False
0,14400.0,75360.0,105737.0,HomeImp,ProfExe,8.0,0.0,0.0,121.298029,1.0,27.0,24.761899592,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,79288.0,92391.0,DebtCon,ProfExe,8.0,0.0,0.0,341.50155908,1.0,41.0,39.435496901,False,False,False,False,False,False,False,False,True,False,False
0,14400.0,46551.0,68545.0,DebtCon,Other,7.0,0.0,0.0,118.74648606,3.0,42.5,29.571263376,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,80123.0,102223.0,DebtCon,ProfExe,9.0,0.0,0.0,176.418283,0.0,30.0,27.644954624,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,45138.0,52029.0,DebtCon,Other,7.0,0.0,0.0,94.38539454,0.0,15.0,40.136054213,False,False,False,False,True,False,False,False,False,False,False
0,14400.0,111914.0,142105.0,DebtCon,ProfExe,3.0,0.0,0.0,284.51696603,1.0,42.5,32.911384663,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,100487.0,118911.0,DebtCon,Other,11.0,0.0,0.0,179.34102702,0.0,27.0,35.852863711,False,False,False,False,False,False,False,False,False,False,False
0,14400.0,78777.0,103344.0,HomeImp,ProfExe,5.0,0.0,0.0,104.40459654,1.0,27.0,24.35085757,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,52440.0,62150.0,DebtCon,Other,4.0,0.0,0.0,174.67690038,0.0,13.0,27.191720909,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,71511.0,88632.0,DebtCon,Other,9.0,0.0,0.0,85.748149115,2.0,11.0,31.547811669,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,54927.0,63177.0,DebtCon,Other,3.0,0.0,0.0,178.93616767,0.0,14.0,27.062233476,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,65019.0,30625.0,DebtCon,Other,11.0,0.0,0.0,89.856577087,2.0,9.0,33.474513805,True,False,False,False,False,True,True,False,False,False,False
0,14500.0,70896.0,91652.0,HomeImp,Office,24.0,0.0,0.0,163.99161436,2.0,13.0,41.492816338,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,35799.0,51720.0,HomeImp,Other,10.0,0.0,0.0,123.21810499,1.0,9.0,18.324935276,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,67956.0,80318.0,DebtCon,Other,1.0,0.0,0.0,233.39727318,2.0,26.0,31.316415415,False,False,False,False,False,False,False,False,False,False,False
1,14500.0,38986.0,49970.0,HomeImp,Other,1.0,0.0,0.0,220.91726199,0.0,17.0,47.914521113,False,False,False,False,False,False,False,False,False,False,False
1,14500.0,69115.0,98900.0,DebtCon,Other,18.0,0.0,0.0,177.86666667,1.0,11.0,34.818261819,False,False,False,False,False,False,False,False,True,False,True
0,14500.0,49348.0,68000.0,DebtCon,Office,0.2,0.0,0.0,178.6,0.0,25.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
1,14500.0,149000.0,89235.5,DebtCon,ProfExe,25.0,0.0,0.0,384.5,0.0,42.5,34.818261819,False,True,False,False,False,False,False,False,False,False,True
0,14500.0,100685.0,129840.0,HomeImp,ProfExe,9.0,0.0,0.0,166.84639629,2.0,32.0,27.527227051,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,67631.0,89458.0,DebtCon,Other,4.0,0.0,0.0,24.955529607,1.0,4.0,39.103725167,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,59465.0,78444.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,24.539945806,False,False,False,True,False,True,True,True,True,True,False
0,14500.0,65019.0,35183.0,DebtCon,Other,12.0,0.0,0.0,94.36324735,1.0,8.0,32.605000982,True,False,False,False,False,True,True,False,False,False,False
0,14500.0,78503.0,90558.0,DebtCon,Mgr,19.0,0.0,0.0,250.45228937,5.0,24.0,36.876234534,False,False,False,False,False,False,False,False,False,False,False
0,14500.0,41911.0,54985.0,DebtCon,ProfExe,4.0,0.0,0.0,254.66452576,0.0,35.0,38.724679607,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,54040.0,66442.0,DebtCon,Other,6.0,0.0,0.0,237.59925433,0.0,18.0,34.883435314,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,65019.0,66776.0,DebtCon,Other,8.0,0.0,0.0,118.97606272,0.0,14.0,25.963060686,True,False,True,True,False,False,False,False,False,False,False
0,14600.0,15411.0,50493.0,HomeImp,Office,24.0,0.0,0.0,259.74689056,0.0,19.0,30.568713386,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,58229.0,74027.0,DebtCon,Other,2.0,0.0,0.0,228.56035401,0.0,9.0,34.124242283,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,68182.0,83091.0,DebtCon,Office,5.0,0.0,0.0,135.84837377,0.0,19.0,24.684137856,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,46057.0,63603.0,DebtCon,Other,7.0,0.0,0.0,107.12103915,2.0,19.0,41.932036627,False,False,False,False,True,False,False,False,False,False,False
0,14600.0,59658.0,80384.0,DebtCon,Other,8.0,0.0,0.0,173.46666667,1.0,20.0,25.192869401,False,False,False,True,False,True,True,True,True,True,False
1,14600.0,124000.0,168000.0,DebtCon,ProfExe,4.0,0.0,0.0,146.86666667,2.0,29.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14600.0,4810.0,88000.0,HomeImp,Other,14.0,0.0,0.0,266.83333333,0.0,23.0,34.818261819,False,False,False,False,False,False,False,False,False,False,True
0,14600.0,159306.0,200447.375,HomeImp,ProfExe,10.0,0.0,0.0,236.50811644,0.0,21.0,30.181217161,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,28050.0,49244.0,HomeImp,Other,9.0,0.0,0.0,122.11663939,1.0,9.0,20.82876656,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,16535.0,46993.0,HomeImp,Office,24.0,0.0,0.0,260.89153319,0.0,20.0,28.1898371,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,76194.0,106461.0,DebtCon,Other,4.0,0.0,0.0,80.706197627,1.0,13.0,34.529550086,False,False,False,False,False,False,False,False,False,False,False
1,14600.0,21340.0,44605.0,DebtCon,Office,13.0,0.0,0.0,126.73042833,0.0,5.0,36.46319167,False,False,False,False,False,False,False,False,False,False,False
1,14600.0,67997.0,87000.0,DebtCon,Other,11.0,0.0,0.0,93.333333333,3.0,23.0,34.818261819,False,False,False,False,False,False,True,False,False,False,True
0,14600.0,82698.0,104963.0,DebtCon,Office,28.0,0.0,0.0,344.28202028,1.0,42.5,33.974281202,False,False,False,False,False,True,False,False,False,False,False
0,14600.0,6871.0,52457.0,DebtCon,ProfExe,4.0,0.0,0.0,317.24400167,0.0,16.0,17.617908723,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,51613.0,77912.0,DebtCon,Office,0.0,0.0,0.0,182.88257536,0.0,25.0,32.224452406,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,86199.0,95034.0,HomeImp,Office,7.0,0.0,0.0,164.29505001,1.0,25.0,41.546002515,False,False,False,False,True,False,False,False,False,False,False
0,14600.0,82051.0,118505.0,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,35.890562469,False,False,True,True,True,True,True,True,True,True,False
0,14600.0,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0,148.35522113,0.0,23.0,42.033084871,False,False,False,False,False,False,False,False,False,False,False
0,14600.0,63475.0,89430.0,HomeImp,Other,7.0,0.0,0.0,286.30181489,0.0,19.0,28.638062771,False,False,False,False,True,False,False,False,False,False,False
0,14700.0,49264.0,68591.0,DebtCon,Other,9.0,0.0,0.0,237.83915914,0.0,18.0,31.25670012,False,False,False,False,False,False,False,False,False,False,False
0,14700.0,99343.0,125821.0,DebtCon,Mgr,5.0,0.0,0.0,257.04754426,2.0,41.0,39.832079025,False,False,False,False,False,True,True,False,False,False,False
0,14700.0,30306.0,44195.0,HomeImp,Other,9.0,0.0,0.0,87.431226279,2.0,12.0,29.404935156,False,False,False,False,False,False,False,False,False,False,False
0,14700.0,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0,193.68506884,2.0,18.0,34.542533238,False,False,False,False,False,False,False,False,False,False,False
0,14700.0,30210.0,42751.0,DebtCon,Mgr,17.0,0.0,0.0,86.641823326,0.0,17.0,23.397362241,False,False,False,False,False,False,False,False,False,False,False
1,14700.0,51829.0,69136.0,DebtCon,Other,14.0,0.0,0.0,169.98530778,0.0,18.0,35.635393849,False,False,False,False,False,False,False,False,False,False,False
1,14700.0,148396.0,162403.0,DebtCon,Mgr,13.0,0.0,0.0,163.4989942,0.0,31.0,35.428415656,False,False,False,False,False,False,False,False,False,False,False
0,14700.0,65019.0,89235.5,DebtCon,Other,7.0,0.0,0.0,173.46666667,1.0,20.0,24.595377852,True,True,True,True,True,True,True,True,True,True,False
0,14700.0,10098.0,51653.0,DebtCon,ProfExe,3.0,0.0,0.0,302.652472,0.0,16.0,18.423923816,False,False,False,False,False,False,False,False,False,False,False
